Asset_0,Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9,Asset_10,Asset_11,Asset_12,Asset_13,Asset_14,Asset_15,Asset_16,Asset_17,Asset_18,Asset_19,Asset_20,Asset_21,Asset_22,Asset_23,Asset_24,Asset_25,Asset_26,Asset_27,Asset_28,Asset_29
-0.0016564248487348843,0.002185876325147408,0.00030185312906701525,0.0022253627086642894,-0.003811045734073551,-0.005536949468702403,-0.0006136243666586723,-0.006540082926171562,-0.005403868088098937,-0.0007831607179823283,-0.0025726091939337965,0.018835120872761478,0.02223616191185112,-0.001122124922006573,-0.0045069971346418745,-0.007852941826173838,-0.016579898547922634,-0.013387528478454078,-0.008833932545301623,-0.014081957934126619,0.0022383035520100857,-0.03662404730173241,0.004940209626396871,0.029520362084418373,-0.05090663773142605,-0.0028924498891166467,-0.008935447303952872,0.03661552653346613,-0.005680588556018714,-0.013591413561820694
0.0032444936793999523,0.002230788283307314,-0.000354761731377249,0.0031591922019219574,-0.00038087942258728367,0.005873350047691609,0.0035027072074976947,0.0024516547214147037,-0.004670982611575633,0.00021293392859958015,-0.0044849098757511205,-0.03893103447991081,0.002655586156347027,0.002570780886497243,0.013302333137282504,0.002746484008119708,0.005381773851498352,-0.008684126763793584,0.007913696625095243,0.00925212880859011,-0.008204371833155252,0.04395226029541718,0.00225018680227516,0.0012879284596821008,-0.021772221177347843,-0.0030692348458588262,0.014669372429173447,0.014589820924255743,0.014724540052421289,-0.010772992832420768
0.008824725846931721,0.004939076260240923,0.009436668011424136,0.009802963696163692,0.008575331288567311,0.0045498513277186505,0.01731436999700613,0.007468343384536624,0.0031730161639140315,0.004558329035199822,0.017233693988471965,0.022990189095358732,0.010914723291398387,0.009785262787981218,0.01616425882017606,0.02130669888311954,0.007029597810189317,0.013268519621849464,0.01851702064282815,0.02806377231106135,0.02820917330376663,0.01563181477026708,0.018810357634827524,0.021188850536784175,0.04550633288916052,0.017765455592951774,0.05106708654962104,0.025281164837785794,0.05041570958182856,0.019057968569426695
-0.0014236346594468402,-0.004582593607083489,-0.002875196855707524,-0.005883003319624168,-0.003059802094396913,-0.003434898000865825,-0.002494362946762558,-0.004653035693011863,-0.004316393798409025,-0.0005699720472590012,0.009860093571830464,0.0030159822267806034,-0.015722370299844045,-0.008112649192347873,-0.0018911732361615481,-0.007119554199647394,-0.011362816638969393,0.005436055473326103,-0.006867541625825872,-0.023070306795097265,-0.020388734264071243,0.004671993212243833,-0.012594651643970585,-0.014881455005833046,-0.007503656733887245,-0.033690722387251695,-0.001331595985781005,0.006147386791667618,-0.00982003636912489,-0.029753066743392332
-0.009534705556636108,-0.0024357160664183032,-0.0015810852168507488,-0.00011214953254766826,-0.0006511013362670195,0.0032840706972914677,7.287231946588374e-05,-0.0024815943748127036,-0.005212067795999706,0.0004060783302167149,-0.008815123588946367,-0.018044405473322866,-0.015887225711994028,-0.006615326593425033,-0.003022982641130149,-0.008455135771818261,-0.0004802504261789968,0.002517779594604375,-0.010557404147866859,-0.004783404995190005,-0.029316927290459337,-0.006250523587200192,-0.000601477337579771,0.014888621356541834,-0.041488871686844515,-0.00265929962228343,-0.0402796102680642,0.03255065877318589,-0.04877561705470378,-0.03656332855157358
0.00015030400901957716,0.00018322200814409936,0.006519068401514302,-0.007573605351266589,-0.001059225872787667,-0.0025710726483111727,0.0008880252304203791,-0.0019426609912476722,-0.004353090082959935,5.002819164857367e-05,-0.012963032767354086,-0.07166370981072052,0.010292184652812609,-0.0015981541862121898,-0.0032187571586840954,0.001573060057294703,-0.007442833863719505,0.0013695852971240471,-0.005643616678402203,-0.01586554719046749,-0.016326856594882047,0.013198372445466441,-0.008938354462212077,0.014652500389173897,-0.010667722265813577,-0.023072687478950818,-0.05336382639450183,0.01761653616383799,-0.014637417852794654,-0.028760950220817223
0.009657533937296618,0.010960083859004394,0.011974299585694593,0.006294651643938737,0.0251675438965552,0.012847288453037306,0.007821637163399044,0.014136527572348812,0.015567093952240145,0.018760926073165023,0.017131682496068463,0.04640680397762806,0.022411402197455105,0.024172448028745755,0.0258287616215277,0.020153158187042566,0.03297585420798524,0.031226868850476704,0.02390480719797034,0.02436155538553512,0.03886209018856669,0.03900848603948427,0.024894265654446104,0.050206765234182105,0.03273898473510171,0.004784201185387707,0.012176023090518882,0.038528399820899964,0.022067452337076812,0.062167089773610594
0.007810695515095476,0.01663551373907473,0.009637115499723714,0.008792664989735407,0.002129261752715444,0.007699888013539212,0.010144373033532437,0.008282082131018706,0.012729267150878305,0.012876833227545782,0.02263682376617635,0.03483300425169042,0.02659432537937336,0.020793756252555688,0.024445948369444033,0.02527720735926403,0.022406127775990572,0.019697774415519374,0.029465626468912594,0.022171837846910885,0.02891951600668937,0.05716241856356012,0.0395495281640681,0.012827837787969514,0.015301047418536082,0.042588107485316454,0.05535476826313365,0.03169647163085202,0.029532393231809194,0.0035760263827018003
0.005812874243733151,0.001990135658732628,0.0068351606649876715,0.008666902065084664,0.008643221481097564,0.0051296905399455806,0.005481263306155305,0.005274536286168595,0.00872967251744184,-0.007017029834144967,0.01075550456288508,-0.08264328901872411,0.024690854824411107,0.01203191232728866,0.00445673549785431,0.013151756353247182,-0.0009582647377879335,0.011374382839595578,0.03029358839161734,0.01055988595943383,0.020500917935034432,0.0038677060819352453,0.01993689990021696,0.032711859326758894,0.032244812195649036,0.024478352603766632,0.020063545338747515,0.03028950944962773,-0.0007568300158145337,0.024524287619727882
-0.00042979207610612967,0.007304650019412872,0.0030107877406922107,0.010652177976442741,0.0014511779868370657,0.0005710830385791785,0.002281602367369637,-0.0016538628228459397,-0.007256244798299615,0.0064416988991096375,0.00014407550526818452,-0.0099808311707166,0.012026954489564798,-0.014996402299840951,0.014463408116542856,0.0073126226892331805,-0.00852785018704725,0.010136335272512542,0.002312940068594627,-0.00626181316724528,-0.006836747029634125,-0.005038072161862145,-0.0063309971588428595,0.030398988458662936,0.00893099415405025,0.0019538264130293395,-0.0009575980259037605,-0.008411582744662239,0.008720131179176041,0.00930504539916676
0.005112385796392449,0.003989213770841847,0.012938826940169363,0.006325048587735711,0.0022943832716436057,-0.005342688689276625,-0.006096056513023187,0.0008009364359058569,0.0036639119134913222,0.021417742270796573,0.008252586647957472,0.052705888721111614,4.570573678929976e-05,-0.001214628431396532,0.01471929117807747,0.009200776964711967,-0.009011787309841722,0.011382760564063475,0.03548437611064226,0.01245269394730341,-0.0051855938045862054,0.007290525735571832,-0.0006196006302398235,-0.004822911771020625,-0.004685845039928051,-0.00795022257451266,0.016479681497328588,0.02397631232421211,-0.01023567541116523,0.02926340171699578
0.006330668512066151,0.008142281363263129,0.009502388250142713,0.0066856037287000465,0.0048160005801466035,0.020447376001320794,0.009575758431402468,0.005814994652540284,0.0004930467851060787,0.00911979604362294,0.01480283848802538,0.10893197291828269,0.008389589300565966,0.010501264363233554,0.015450302049635732,0.015458585124718425,-0.0007010635847389795,0.018820425400462224,0.004061988683367247,0.01392802515220103,0.01771349942519087,0.04000614682551312,0.03242482193449112,0.01158716053028894,0.03963518852142453,0.016998237089406548,-0.014513009683396354,0.025323426476276892,0.02268895280275311,0.03173046968457286
-0.003168883595982233,-0.0010832668764431327,-0.001576444567827694,-0.00935155736622283,-0.00468974402727136,-0.004061078256145219,-0.005110335526734571,-0.006636774302459382,-0.0011479542356229045,0.007532768884820708,-0.01609144663249961,0.02504444351532535,-0.010097594143092626,0.00845236524741142,-0.00874211498765585,-0.009174019566043606,-0.008916095332950782,-0.01063067342652596,-0.002470891148355003,-0.012946724375107792,-0.02062290613033203,-0.018479547682790302,-0.0020347716718450166,3.3139763409816e-05,-0.0056988705023592835,-0.00564578039729099,0.013771590165627404,-0.0053510585738246325,-0.03577996742527695,-0.013419596200151138
0.02120364719637169,0.0027926525219274106,0.009532755310113192,0.003093024467075934,0.0071044712546730285,0.006763580374951015,0.0037217879055676077,0.006860481940480187,0.00681524221498018,-0.004575652178685047,0.0126062465234427,-0.018482546185979463,0.015663141481504456,0.010090201908419695,0.017916067613302465,0.01300130203434893,0.019285955250458037,0.020616356979982015,-0.012201013705864433,0.012649584976462583,0.02928965343100976,0.015306374278022132,0.00043014723382761924,0.03022536812135947,-0.011338643057464948,-0.012909992923898758,0.005980532828493763,0.020332903578718687,0.03197972711883233,-0.0014211647407185724
-0.0039769309136901965,-0.005813207821781974,-0.00023785511477601717,-0.0009064592487699405,-0.0051724995301442485,-0.0075209082390124155,-0.0065474877977598,-0.004626623700185741,-0.0026471990713651445,-0.007858090768177072,-0.008455622226031672,-0.005010110968120235,0.013051233594664155,-0.012103224539437506,-0.01334530036843702,-0.021767024464581057,0.006518172579417598,-0.01723498624377338,-0.01216676612879149,-0.012692081524286854,-0.009943939307587487,-0.02436872876004484,-0.02331730823972091,-0.06042134728670235,-0.01623088072277684,-0.033882286488500946,-0.010759313580719961,-0.02173080070002594,-0.01649093335887338,-0.008308147914874393
0.004124849740968873,-0.0029386391906171616,-0.003820208498097013,0.004635667481578105,-0.005209666221341376,-0.0026158141946881538,-0.005420595409398396,-0.005050178587708019,-8.777975707258438e-05,0.0008275053376083879,-0.00035486011260625356,-0.03476074447055268,0.0024192880953122107,-0.0031984416710176787,0.003101340114613522,-0.011925107439878034,-0.009024863685217228,-0.006269240225008954,-0.024873570705265052,-0.008799658002197994,-0.013652777454548222,-0.0006826462015668625,-0.011006929661835878,-0.00033924596590346676,-0.009368529370274147,-0.009617677868097054,-0.0020976687888703003,-0.010662062123766426,0.009281263346432395,-0.04238104201898897
0.003056171060851283,0.003982123531067535,-0.0005244695508830246,0.006287009738929357,0.003674341277343374,-3.728708283601452e-05,0.011592187853096321,0.008517093346237285,-0.0005060290393390727,0.0003689732976007573,-0.002751833456400952,0.09417227474851227,0.018292707011925924,0.009035598962529806,0.009393007233831996,0.020680132758531665,0.0034451432181363288,0.015542276520919912,0.006790423793445442,0.019338113381987196,0.020337452872470435,-0.004454982147580951,0.004415155778843435,0.029826922054783295,-0.012943802648705142,0.023556519955762897,0.01924870347623393,0.0159574461811102,0.008127555496203679,0.013804918281052379
-0.00548129752900773,-0.012911409144987712,-0.006861008066595865,-0.007361954466132861,0.0011437434585480953,-0.011977847115255746,-0.005351462276879456,-0.006956858373615768,-0.003518696694925591,0.00616262630515278,-0.014175820560629711,0.01820512388816293,-0.04215526183032244,-0.013157887832092435,-0.017340238148018675,-0.007932259286223773,-0.02614848487749097,-0.006435304077978076,-0.012647913023850007,-0.0046733582440865815,-0.03214961827294534,-0.029618526932411546,-0.005781597582453665,-0.029727020891940355,-0.007015287117490443,-0.00996948723978029,-0.052314755224503864,-0.04279785917718486,-0.01338413456270019,-0.017842640173843915
-0.0007546780235136159,-0.004752900429687819,-0.013397361573680048,-0.0004986487647234856,-0.0005019536033919611,-0.0008262084950146571,0.0009035938109970409,-0.001247486037053005,0.001676469325864898,0.011384177434725536,0.0017365785475215514,-0.0032056864361740844,-0.01862861240444273,0.010606980933975257,-0.004079111965079365,-0.003638399663067823,-0.013980945972736601,0.007353555353714313,0.008131209469605384,0.0002710203276441934,0.009707287632729208,-0.0002242170505846084,-0.008893820474208555,-0.013435485676678401,0.01387694695085732,-0.011000678046777193,-0.014192247416121866,0.007599970696373177,-0.0006369861417850917,0.008863531628110212
0.0009447537662215936,-0.0043633681605445545,-0.0010291939480478606,-0.004376613901681224,-0.007797815491254716,-0.012796683035282714,-0.0031477932360250657,-0.014283084665647972,-0.00827686278353747,-0.0036694041118443353,-0.012679229653406131,0.015340444598179471,-0.013976888354018283,-0.021446960433324273,-0.009160401437762426,-0.011038579470920839,-0.017973718887417445,-0.00756949926067469,-0.010703455419216905,-0.02031913056962579,-0.017455220228881713,-0.02022980043247222,-0.019101926445537216,-0.012823576238877222,0.022118054259593786,-0.014747616159313193,0.004028464524241208,-0.0018614973010908815,-0.008132630656271886,-0.006475788751073793
3.1897093930959713e-05,0.00302767723739183,-0.0017158083405934116,-0.003185273509711463,-0.00020863141759473302,-0.0005690213678522393,0.0013605577888872512,-0.0039179451824892094,0.000952761044947907,0.009964591552003594,0.0037688962304950483,0.045624623708716686,-0.0011512123524495114,-0.003801379692602724,-0.003873071349973231,0.0035340302262751467,0.004543554577266937,-0.001423741121709363,0.007215210727174425,0.00012159963084757948,-0.0025889995209203934,-0.02141111265224091,-0.005740275889103451,-0.007035091700359597,-0.05240254493029528,-0.02395860186099168,-0.03309019411669713,0.003352441824979828,0.017639089685181977,-0.02167864550279004
-0.017710121577380045,-0.01304981632079405,-0.018329045407157477,-0.01064477309552716,-0.01709766410407426,-0.0186332960434614,-0.009902931700975877,-0.011576103783246788,-0.01650424619182989,-0.03179923008510846,-0.011023736219764577,-0.007557262600908363,-0.0370113815366169,-0.032922299059600646,-0.03345066449469033,-0.026859404904236255,-0.026892427501539074,-0.03194797816500331,-0.022180606588143307,-0.02946756590448254,-0.02755260532251102,-0.028307470780040915,-0.02905145062121161,-0.05790855879706826,0.026223944806104425,-0.04563389114904494,-0.013536950729943462,-0.06572041288540523,-0.03927272342940859,-0.04437838892224942
-0.0029649019116880747,-0.007168084893899404,-0.010597332250588487,-0.009055284703879764,-0.0071242986937662765,-0.007665529697204393,-0.006813798341946991,-0.009239119294204554,-0.016057860239398706,-0.011475952155683701,-0.01444309421340879,-0.04594314144097436,-0.014356518111121175,-0.03115862601963106,-0.015896186431088283,-0.02029937276685645,-0.02534475646947406,-0.011299560542146796,-0.029505498481534546,0.002919139974587648,-0.020355208742332268,-0.011560765185250461,-0.011968529648192396,-0.03138457313509166,-0.03881259458954282,-0.05378559193658339,-0.0028788349884022596,-0.015862117907654034,-0.04053541142536495,-0.033196218214999955
-0.0025506659400560483,0.003954717263802697,-0.0009334867475967942,0.0006901175264488494,-0.005169370927001964,-0.005668335965972058,-0.004128371168397768,0.0024115871548224437,0.0005301039214303332,0.0010443696599294703,-0.0057165567467855624,-0.0018654685601088763,-0.009971407993382388,-0.00508006519441249,-0.013689590326447143,-0.014206499559772764,-0.006477655512310942,-0.009802578618403508,0.008126913877598238,-0.006054651374828123,0.004488696063238491,-0.021582212659381008,-0.018954296534683807,0.020993397420012282,-0.047027086225228346,-0.015247765492677784,0.0042187848319782915,-0.004241029415174203,-0.019032210573671368,-0.03497618187539603
0.005035005363534193,0.0022563254367476584,0.011620673455757312,0.016012656488791924,0.00260211498996224,0.006120039673269754,0.005674793290262937,0.006896452585601425,0.011757284878860224,0.01064598867947231,0.01219068496850893,-0.02416740562086596,-0.002348302468454787,0.022787876082486242,0.016035409126138805,0.011128022561233322,-0.00022493282267148536,0.004699447645303941,0.013077882799864536,0.01613494429120752,-0.008359309148693008,0.012444540407035038,0.010599503685775459,0.03424891121130097,0.02290506058245903,0.011766325067931183,-0.0036602046713292286,0.0049999905299118776,-0.010181787706065638,0.026006795125025458
0.0017646696256189251,-3.75171183665783e-05,0.0003204992946273606,0.004960649034903815,-0.005974704825045194,0.0062149928551445445,-0.002681497979826389,-0.0029124259213912655,-0.0023145768835739332,-0.012062608302443233,0.0005919900259209036,0.01588774439405376,0.004531061224439133,-0.005205675057906495,-0.0027001570540785605,-0.005100292447767465,-0.0036866331476178757,-0.0055307927695047105,0.001495511447696352,0.008578511228275756,0.041809614168670024,-0.010219200806386122,-0.0034993357310357308,0.01329584284080693,-0.013571703886629424,0.016963847209035772,-0.008121249448732286,-0.005950752408764538,0.017299177910252928,0.002284024810110575
0.0011513995941988522,0.00380018633667409,0.004124222623022738,-0.005645400259701383,0.0026479831784961055,-0.002386421132723599,-0.002317874428450939,-0.0018818401561520315,0.0027343154344145215,-0.005980147580368228,-0.0038017605604403473,0.01881614084796732,-0.0005672674934454552,-0.005581050371402284,-0.010697121377333727,-0.0014047806804603304,0.0019892671663598372,-0.004336740280985192,-0.003648494900045764,-0.015478034044327692,-0.057886447026919564,0.004867253455231593,0.01122786370109073,0.02572193099549294,-0.02433901618325889,0.004631788411974548,-0.013940589560564124,0.011408431655184487,-0.0024674594749530985,0.013430503419810544
0.0030078834053996724,-0.0016439779810977612,0.006974567459300174,0.00895730677845778,0.007904679401889422,0.0013371211729490211,0.0021649731450981767,0.000654378341176853,0.002132975661269896,-0.000947696628895349,0.002222011502574067,0.0004551244323084255,0.0074473312078931105,0.0029013256399648647,0.0017419643446164208,0.011928166703404377,0.01861740886888361,0.009705719396141198,0.002202351020475976,0.03253608706286288,0.02252545012334802,-0.038554383402294966,0.011106807108486843,0.03346186330737889,0.045380725703133694,0.014974404652668749,0.033632123064515906,0.02367505225903795,0.01363001518972207,-0.018960179191005982
0.0010466989914243857,-0.000722080696405196,-0.0008969730279195943,-0.0005411639696843063,-0.007402443448922248,-0.0026626970079063304,-0.007445680265689187,-0.005363883195480577,-0.001622720566461369,-0.00037076897610259334,-0.003050034409840502,-0.04344889974947379,-0.006833011705901473,-0.007177349164526147,0.0017936573993489503,-0.007710707727294201,0.009944142746209254,-0.01017367408980698,-0.003212270288481752,0.0042594382966667284,-0.017175026964457316,-0.01025386035021502,-0.008112141496284734,-0.0034938526316927506,0.04716280799702514,-0.001365419133747275,-0.0016691697962337142,-0.004326308255793793,0.0005705543287098068,-0.018130838802607213
0.0037476367848101417,0.00033627767784956256,-0.0014734595649990268,0.000776795772586033,-0.002266553341332027,-0.0013338592282132087,0.0008333135563936882,0.0017665730022488884,-0.003906694291899811,-0.0040559518882664096,-2.3306419859102194e-05,-0.00924161621784506,-0.0015053679366605131,0.006693250463568405,0.010504575746352324,0.0001247855076325485,-0.00019149213000957096,0.003676374352512854,-0.0037587252456861378,0.004435905304399079,-0.05030058354647672,0.015338881575793304,0.013969591277210633,-0.005221509553758026,-0.05027680507063118,0.02861062000557207,0.012029545446702233,0.004637802629687868,0.013395137007457009,-0.003291852481667288
-0.000943333603473553,-0.004654432998216885,-0.005503981405330043,-0.004252144891081304,-0.0023115858489254053,-0.011831060992628671,-0.007291538746689451,-0.0029514712380593706,-0.006343713195199626,-0.015486099221186413,-0.006098930903327256,0.0027540966445515312,-0.0191262660988043,-0.0021314649908273486,-0.0012012436718696054,-0.012277988158098586,-0.017512976934796882,-0.0006650948730398129,-0.0015074581430497141,-0.008395104335236341,-0.03600097913562825,0.03417362259167945,-0.015183229447711017,0.007830288633926364,-0.015930331037773186,-0.023410386734468824,-0.013114945170920923,-0.018484444136892774,-0.012066379201287203,-0.015287442332867133
-0.006208454744798595,-0.0027680892687973416,-0.00626776455556732,-0.0069183943555803365,-0.009188959908799732,-0.009280414793476596,-0.00850740050748682,-0.00582010582918981,-0.009052415958281391,-0.008060869140313277,-0.013314513375842899,-0.00231363480941758,-0.015515784755660633,-0.011904575839097702,-0.02323618585252228,-0.015743047626113213,-0.026198592959919685,-0.01757390071475509,-0.015557364446548424,0.005913876014114021,-0.011567841629795376,-0.013007854284301264,-0.028185200142946586,-0.013689845824359876,-0.008132819761679216,-0.016863109677085892,-0.016774382740076733,-0.0554615555644314,-0.009958418795442507,-0.00359291605663244
0.00013796219850421149,-0.0020411706788024063,-0.004533771699385677,-0.0027427827922273523,-0.0010480558917005675,0.000811400244603622,-0.00012200026508676887,-0.0016200448348200054,-0.005518099664817453,-0.0020407015482615007,-0.008548214540314382,-0.005890557081001361,-0.0005475077553850904,0.000562046070467941,0.0015477002001897224,0.007801605234635783,-0.013076754693557801,-0.0026972285954667084,-0.005961936730271667,-0.01491167561484803,-0.004012298188764994,-0.0030659281874765394,-0.009722903113790825,-0.008827400991704745,-0.009998008305962796,0.01896641121608585,0.021190148057584044,-0.02432443143619618,-0.05209702766885814,-0.017931048192754824
0.007453592768539504,0.0042578184883462905,0.004734144592089722,0.0022964662411750197,0.015345402692700533,0.0024403940253565856,0.0017996828407952853,-0.00027682518797875503,0.0025144109246176567,0.009452286446081957,0.014639806167209748,0.0012709119510804275,0.005416749079665706,0.010298804466261255,-0.008041490211484384,0.009919251419512713,0.010108852114860133,-0.0025339381311206364,0.0010549192977184216,0.001828009561751373,0.020769406924708814,-0.01698330853037058,0.0329840251964057,-0.003154466618220433,0.06884141036619706,0.014438359675125094,0.039899385665398676,0.006968108307520816,-0.017161879796985628,0.03165497450486051
0.0011651922789075303,-1.371196609906188e-05,-0.009051880393999755,0.0014037886458168713,-0.0017778862827511448,-0.0007722806776761875,0.008660102173226342,0.0026290993790808598,0.00033992440568484305,0.022871463941792514,-0.008710395035001255,-0.009034642038369399,0.010910323839271352,0.0015839095513512616,0.003857048852651109,-3.721515028830627e-05,-0.00017352217892713066,0.005079885252773727,0.004576777501558205,0.030121629744676196,-0.012422486862885235,0.009432609916866855,0.016542804931991634,0.008545529119245429,0.022666068365413617,0.023756081513066133,-0.004611229460957148,0.025643748826891886,-0.005937679309146006,-0.006807601635310985
-0.0030970683534740865,0.0071345173573710285,-0.0007206645734158521,-0.0010200093518348745,-0.007907113750429741,-0.0009881800456670452,0.0005071013041046087,-0.0002276556409863875,-0.0037612520411998813,0.003561739904110317,-0.003226092280581394,0.0008632181433758201,-0.000286225192354053,0.011233832280685432,0.0006705401033394448,0.0032928378338468976,0.0005244427759337264,0.02767073607092808,0.0012373589141541222,0.001008113341532162,0.003918826944177493,-0.0002978533509609857,0.01155271172162567,0.028156987216870617,-0.01559591478053127,-0.0008947323193439519,0.0016715907919433088,0.04251949195944739,-0.0016300816617137001,0.027862368043571218
0.02677964904513446,0.010414942680572064,0.011332010306178551,0.011772696410348924,0.009342708796751642,0.014041241127500667,0.014063656253035373,0.016800258059425793,0.015396553406874958,-0.008368104143257098,0.019278863856664365,0.015909550009121795,0.02098199989578657,0.02248392661505121,0.027532589838350906,0.030495768997466983,0.014761665804814483,0.03104595384203407,0.02128509383904347,0.02184523191571942,0.01234350117845141,0.009163369285862803,0.03947223801171177,0.05722726766384219,0.08492851390921431,0.08011595504055322,0.023224750843142322,0.016971108460132195,0.03199280036854312,0.05862109110025096
